"","p1_rep1_B.D1_p1_rep1_B","p1_rep1_B.D4_p1_rep1_B","p1_rep1_B.D8_p1_rep1_B","p1_rep1_B.D11_p1_rep1_B","p1_rep1_B.D14_p1_rep1_B","p1_rep2_B.D1_p1_rep2_B","p1_rep2_B.D4_p1_rep2_B","p1_rep2_B.D8_p1_rep2_B","p1_rep2_B.D11_p1_rep2_B","p1_rep2_B.D14_p1_rep2_B","p2_rep1_B.D1_p2_rep1_B","p2_rep1_B.D4_p2_rep1_B","p2_rep1_B.D8_p2_rep1_B","p2_rep1_B.D11_p2_rep1_B","p2_rep1_B.D14_p2_rep1_B","p2_rep2_B.D1_p2_rep2_B","p2_rep2_B.D4_p2_rep2_B","p2_rep2_B.D8_p2_rep2_B","p2_rep2_B.D11_p2_rep2_B","p2_rep2_B.D14_p2_rep2_B","p3_rep1_B.D1_p3_rep1_B","p3_rep1_B.D4_p3_rep1_B","p3_rep1_B.D8_p3_rep1_B","p3_rep1_B.D11_p3_rep1_B","p3_rep1_B.D14_p3_rep1_B","p3_rep2_B.D1_p3_rep2_B","p3_rep2_B.D4_p3_rep2_B","p3_rep2_B.D8_p3_rep2_B","p3_rep2_B.D11_p3_rep2_B","p3_rep2_B.D14_p3_rep2_B"
"SP100",5499.54624442987,4433.56911973168,3992.15675604519,3713.28846545596,3743.37720653194,5644.36165320576,4302.17466083247,3611.67487131226,3697.52415062774,3718.98563548857,4728.05262928333,4690.27892470157,3926.25325592584,4642.96252267192,4597.1136628457,4501.94464353747,4567.80284624371,4269.40453506264,4295.63187872027,4220.27190092126,3756.27220309572,3169.39797778148,3013.81747200925,2959.98145561045,3184.81887140352,3675.74176042812,3220.44320554806,2988.50558970428,3226.46524092745,3154.6256710659
"KLF6",3417.90750520997,3332.87682273065,2361.44701992903,2476.17761246629,2042.61079581978,3626.63636240099,3293.37722465141,2866.39128213375,2605.33685261368,2271.77345158447,3729.48144550139,1943.03588271822,2054.56328553294,1515.04488194756,1117.35017590032,3644.97937993295,2165.35606354077,2121.99570641506,1514.67040431902,1124.79619461173,3836.02733532096,3452.12538359557,3489.13155340847,3616.85405260894,3247.93266001365,3718.11012339879,3590.54421489872,3829.58201315399,3700.91986563696,3659.60341502183
"MEF2A",2170.97147009389,2092.77430843641,1980.38770014931,2312.85942080678,1780.48983621429,2222.13240040903,2137.56910681582,2227.10843804368,2206.07368141913,1910.81639870114,2421.63619062908,1978.72884956494,2347.89699236828,2359.45392405257,1943.8907562917,2425.12730371881,2492.71526752157,2338.91485689975,2121.20386783476,1572.88573555462,2491.86157025667,2588.50007255842,2339.29087120007,2396.36854830928,2285.44738370915,2559.2781416065,2775.35440998909,2544.10705390993,2563.44531665391,2449.14205818628
"TFE3",1387.44897638662,1480.82829648076,1565.70549921256,1633.18191659506,1419.31856007584,1392.69377343706,1473.48637244537,1687.26959192318,1582.58662785084,1385.17269043978,1214.86089362945,1238.09978749554,1341.48009025538,1625.74484783328,1370.5646145754,1325.72602999876,1219.16833110457,1389.55321921363,1423.74582660734,1556.42530343835,1432.67450936302,1408.88530796433,1325.75349174586,1381.86531516718,1275.62676594706,1377.54434199222,1232.86371088708,1411.73584077847,1294.75712603876,1223.82841476379
"RORA",96.7771251134867,86.7261235486818,71.7288131350061,57.6992413647357,48.3172275770498,109.017125122274,82.7991195525495,45.8972298321073,68.7137704048583,55.2715487227601,36.3851848341599,16.7310782093992,30.6834421375886,52.7755651315632,45.3353361820021,49.1009640740283,43.5028842499401,39.0272948570777,43.2446162287276,57.6115124069424,24.3155890930588,35.6379082958938,50.0943762258979,45.4134141134754,21.8470806727375,32.0625449507749,35.4780923996281,38.7730266129298,33.0206515365589,32.6750304912664
"MNT",1083.1593618471,1034.22928643101,1025.49787528954,1068.90289511282,822.600799499273,1057.46611368606,978.381433080125,1223.9261288562,1024.92013330194,871.936880871298,1398.8082169577,1210.21465714654,1156.15209974434,1221.56125145984,1066.48614018393,1406.28229918272,1269.196647992,1145.40572347981,1309.53568631096,888.86333427854,916.211397026456,1007.36487449726,978.587814645448,873.397267860947,780.426270698346,921.798167334778,861.150060972791,919.616656845131,869.833478634091,709.939298855696
"ZXDC",1003.13212377249,838.082352797542,745.307198980923,724.663353411342,620.87637436509,913.926898941733,817.852527825183,661.138667819641,719.686332135094,674.538492575726,1008.67817956921,1026.17279684315,889.819821990071,1088.97873417811,1046.02995190668,921.410278951688,1042.98164989231,947.546414669514,984.64664643872,991.283800779771,790.742957306272,822.047751358616,775.880338754605,754.187055813074,628.710432693224,788.967623967282,783.743313919057,734.699145306542,773.378417566774,623.796036651449
"TCF3",9117.52184482637,7824.80370784088,8664.61647416769,9101.81083697619,7609.96334338535,8868.54312869702,8164.16216567638,8527.04962809366,8694.10021333049,7753.80869225006,8275.60815061392,11812.1412158358,10166.0380490259,9422.36918934251,10794.232970944,7932.8745082102,10365.6497446545,10682.5874527396,9642.44058269269,9718.05622775519,16391.6249194128,15841.0502375248,17540.021592026,18429.7365918365,18472.9204355036,17248.5040926258,15062.0628642057,17896.237232291,18512.4200088119,17094.9818615671
"MBD3",1591.23926869291,2119.52161756825,2091.34320796752,2106.51128643459,2098.17560753339,1598.91783512669,1919.58775125911,2487.19274042563,1957.25750226891,2126.26263964087,1964.79998104463,2113.6928804541,2313.53153717418,2474.01551665523,2469.1172120588,1888.08550915912,2021.79654551597,2279.92010885998,2418.37199986807,3927.64199663203,3268.98779767083,3352.33924036707,2829.74976401642,3228.40717117403,2518.48291088502,3305.87740260311,2931.78054466018,3368.28241447708,2875.40357722298,2351.11696671248
"SREBF1",538.788033083738,1744.24876520339,3120.20337137277,2649.27533656049,1217.59413494166,652.285798648275,1562.1997148231,3228.10516485822,2670.4341087867,1160.70252317796,326.455963928712,269.928061778307,368.201305651064,352.69524014752,253.214438675085,310.71703828096,227.302570205937,350.338042205395,477.908451143117,163.689852711789,430.872238729002,1081.01655164211,1993.29017959329,1568.38469456181,930.928381999427,438.569811290957,1004.67507113492,2070.87729319828,1355.58464202715,846.580335455538
"NFATC3",3641.23933239494,2669.05724154962,2828.8050680118,3650.69945787387,3106.7977332043,3662.06692806573,2833.75762223725,3498.02458791847,3691.73772785681,3265.53333780389,4323.77279779266,3979.76580340908,3224.21609981782,3167.82111679944,2451.97824350219,4254.90541804002,4350.28842499401,3478.87491132974,3058.17055279053,1629.58277951066,2999.57107051973,2840.34129118273,2661.99185293434,2692.36669387033,2355.84353254353,2960.05995349118,2719.71831054422,2826.45422206563,2785.90023226863,2539.74100636661
"TP63",24.1942812783717,65.6524860508713,34.7436438622686,26.4047375736926,24.1586137885249,34.5220896220535,64.2115621019772,33.8765267808411,23.1456910837417,40.6076684493748,3.03209873617999,1.11540521395995,2.45467537100709,2.57441781129577,1.1057399068781,0.767202563656693,2.175144212497,3.63044603321653,1.10883631355712,1.8289369018077,375.432695596828,470.420389505798,357.650546543039,454.134141134754,315.568943050653,337.801812874235,449.120396968019,448.375256472599,430.137434489385,282.193445151846
"TBX21",282.886981100961,201.010080748347,321.658896402293,456.704164700535,315.26990994025,233.478342970204,178.271573730489,377.012959335167,432.535102127424,284.253679145624,1222.94649025926,1105.36656703431,1073.9204748156,715.688151540223,932.138741498238,1231.36011466899,971.201890879912,1075.5196373404,948.055048091335,709.627517901386,240.238020239421,268.472242495733,505.603704233481,609.026321414644,485.49068161639,235.888723566415,255.603529333684,518.962048511522,507.475276246063,363.881021380012
"TEAD2",3864.57115957991,2617.18367232424,2207.90252931191,3305.48196292893,3637.07930586243,3920.07412418845,2723.92205548387,2725.42121907799,3210.7413350228,3621.97842752618,3929.59996208927,3958.57310434385,3002.06797874167,2472.72830774958,2662.62169576246,4134.45461554592,3859.79340507593,2568.54056850069,2580.26210164741,3026.89057249174,2925.65167967684,2453.07602103402,2313.66119034031,2808.33309062438,3040.38539362264,3177.62722280001,2329.45929414831,2526.21181085781,2596.46596819047,2786.2889637098
"ZNF532",867.271928901631,872.124382601697,916.783892881797,501.69001390016,567.727424030336,779.472444624262,866.011199401666,521.261395950362,532.35089492606,514.363800358747,447.739913375912,620.165298961729,574.39403681566,716.975360445871,766.830625419962,458.019930503045,617.740956349149,605.376876038856,615.4041540242,651.10153704354,459.07832207695,315.989453556925,445.024458564954,347.088236438705,396.888632221398,478.647992479425,373.326290477905,412.584770368356,377.999563642187,383.188993943033
"ZNF37A",978.007293214178,984.787290763069,1144.29872204439,815.613005054061,659.53015642673,971.160889630927,1016.4014369563,830.521301723847,826.7351533974,615.882971482184,656.954726172331,641.357998026969,731.493260560113,915.205531915645,1042.15986223261,662.095812435726,825.467228642613,828.649307081673,795.035636820453,788.271804679117,801.441816507218,737.704701725001,888.883931636282,755.808963459984,722.167388904379,804.99889644267,802.288680400681,747.623487510852,848.109365781091,760.43707325129
"FOSL2",3.72219711974949,55.9261918211126,81.8156774821164,34.2283635214534,13.2872375836887,1.81695208537124,47.3137826014569,98.3512067830872,51.354502092052,6.76794474156246,126.337447340833,3.34621564187984,67.503572702695,105.551130263126,21.5619281841229,118.916397366787,5.43786053124251,50.8262444650314,144.148720762425,50.2957647997116,13.6167298921129,153.243005672343,145.623186703192,68.1201211702131,10.9235403363688,19.4665451486848,122.560682835079,93.4529359388565,45.1861547342385,41.5864024434299
"BAZ2A",11640.2409427366,7620.55152901595,6882.60377284489,6743.96556696979,7677.60746199322,11096.1263853622,7625.96788858481,6688.97485243641,6809.17299569827,7397.36360252777,7144.63532201878,8404.57828718819,5716.93893907552,8624.29966784082,7629.60535745889,7129.61342406164,8934.40485283145,6507.57451454063,7046.65477265548,7133.76838550092,8026.08964783685,6711.80606239332,6112.67888505317,6115.40278267354,6387.84364336765,8059.14969155549,6410.24624038735,6069.46993517786,6952.58507747389,6505.30152507939
"RARB",8.37494351943635,2.43157355743968,7.8453389366413,4.88976621735049,3.62379206827874,7.26780834148496,4.22444487513008,7.64953830535122,7.95633131003622,7.89593553182288,3.03209873617999,11.1540521395995,3.68201305651064,5.14883562259153,6.6344394412686,9.20643076388031,10.875721062485,12.7065611162578,7.76185419489982,7.31574760723078,4.86311781861176,4.75172110611917,4.65994197450213,0.810953823454918,12.1372670404097,4.58036356439641,4.03160140904865,4.97090084781152,4.34482257059985,2.97045731738785
"NFKB2",3704.51668343068,4162.04340581758,4017.93429826558,3895.1877687414,4669.86004532187,3722.02634688298,4237.11820975547,3782.15029640294,3499.3391707232,4486.01937286565,1121.8765323866,1287.17761690978,1763.6842540686,1634.75531017281,1527.5796813521,1216.78326595951,912.472997142493,1718.10858521972,1791.8794827083,1685.36535501579,1785.73686299424,1758.13680926409,2010.76496199767,2114.15661774697,1840.00968332612,1951.23487843287,1681.17778757329,1954.55821335949,1767.47382172002,1615.92878065899
"TP73",44.6663654369939,75.37878028063,205.099575057908,287.518253580209,147.367544110002,37.2475177501104,83.6440085275755,252.43476407659,346.462063409759,116.183051396822,362.841148762872,284.428329559786,254.058900899234,281.898750336887,201.244663051814,334.500317754318,238.178291268422,237.794215175683,283.862096270622,163.689852711789,32.0965776028376,156.806796501932,173.582838550204,120.021165871328,64.3275153141716,38.9330902973695,118.52908142603,152.109565943032,109.489528779116,77.2318902520841
"SP140",3297.86664809805,2363.48949783137,3115.72032055183,2631.67217817803,2549.9416853788,3241.44252030229,2342.87712774714,3112.26929909147,2734.08475926699,2377.80458586895,4049.87321195774,3091.90325309697,2507.45089148374,2255.19000269509,2114.72757190437,4154.40188220099,3139.82067073943,2362.51275611566,2556.97653906271,1641.47086937241,2255.51404427213,2450.70016048096,1804.56252962595,1530.26986485943,1400.64061646328,2389.80468972383,2173.83947975903,1799.46610690777,1507.65343199815,1440.67179893311
"CIC",4566.20531665268,4581.08458221635,5063.60590224934,4661.90311162195,3910.07164167276,4331.61377152504,4720.39470347035,4714.30117846931,4328.96753550607,3776.51316579186,5122.22546498673,4964.66860733572,5540.20231236301,5703.62266092577,5351.78114929,5100.36264318969,4824.46986331836,6399.56874505243,5761.51348524278,4226.67318007758,4079.18322625154,4566.40398298052,5077.00678122007,4933.03210807627,4073.26681876151,4244.85193330438,4196.09074653783,5190.61466528479,4800.15997599872,3726.43870466306
"RFX3",387.108500453947,590.872374457841,443.822031272851,546.675863099784,320.101632697955,377.926033757218,530.590276316338,406.518321370094,461.467215982101,401.564721332706,391.140736967219,379.237772746381,731.493260560113,846.983459916307,757.431836211498,404.315751047077,698.221292211538,881.290774563312,759.552874786625,710.54198635229,477.558169787675,438.346272039493,581.327761319141,580.642937593722,526.757389553783,453.455992875245,491.049051622125,607.444083602567,680.399214555937,594.09146347757
"SRCAP",4100.00012740406,3847.55989238871,3434.01692883842,2711.86434414258,2229.84005268085,3879.1927022676,3693.85459881374,3571.24159741254,2829.56073498743,2339.45289900009,3662.77527330543,3397.52428172199,2862.15148259427,3928.56158003734,3084.46147023646,3425.55944672713,4097.97169634436,3200.23817828037,3253.32574397658,1509.78741244225,2806.01898133899,2311.71231812697,2204.15255393951,1544.05607985816,1360.58763522993,2652.03050378552,2420.57348599281,1970.46509607249,2228.02501420361,1811.97896360659
"TCF7",167.498870388727,169.399624501631,267.862286551039,284.584393849798,149.783405488854,200.773205433522,196.859131181062,304.88874102757,308.850315398679,139.870857992291,3326.21231358945,3628.4131610117,2421.5372534985,3019.79209264993,4521.92334917799,3358.812823689,3755.38648287608,2445.10540337133,2884.08325156206,5126.51013576697,138.112546048574,138.987842353986,117.663534856179,96.5035049911353,122.586397108138,148.861815842883,145.137650725751,136.202683230036,108.620564264996,75.7466615933902
"MEF2C",4399.63699554389,3884.03349575031,3196.41523532871,4202.26508719101,4511.62112500703,4327.97986735429,3943.94173542144,3599.65416826099,4381.04534044449,4817.64866520221,5517.40900026885,5774.45279267064,7505.16994685418,5329.04486938224,4328.41886547432,5295.23209435849,6490.63033009106,7443.32197960219,5820.28180986131,3075.35740038964,4959.40755142027,3705.15453249642,3037.11718188176,3408.43891998102,3238.22284638132,5008.62755766748,3655.0498374435,3533.31632262443,3419.37536306208,3433.84865890036
"ZNF510",1071.99277048785,876.987529716577,785.654656369364,980.887103200507,951.849383267882,1037.47964074698,870.235644276796,862.212246131731,961.992785668016,915.928521691454,1060.22385808427,953.671457935753,1002.7348890564,879.163682557504,892.884974804066,1085.59162757422,1053.8573709548,1014.70966628402,881.524869277908,701.397301843251,1165.20302933938,890.947707397344,811.994889056996,909.079236092963,953.989189376205,1080.96580119755,852.280537872884,842.070603619271,956.729930046088,1008.47025925318
"ZNF506",1645.21112692927,1721.55407866729,1925.47032759282,1918.74426368833,1757.53915311519,1647.97554143171,1708.3655075026,1713.49658039867,1854.54849808481,1920.96831581348,1107.72673828442,1255.9462709189,1405.30164990156,1298.79378579871,1368.90600471509,1113.21091986586,1549.79025140412,1395.90649977176,1147.64558453162,1269.28220985454,1131.1612046091,1016.8683167095,1222.06978281318,1243.19221135639,1285.33657957939,1154.2516182279,1103.85246579752,1195.99874398345,1273.90197769988,1238.68070135073
"NFE2L1",4537.35828897463,14405.4522787918,15505.7520269189,11885.0657678921,13236.5044947328,4493.32250712308,14118.0947726847,15999.5557612353,11341.3886310334,13654.3285161023,3032.09873617999,3031.67137154313,6202.96466253492,4547.70906365397,3671.05649083529,2982.11636493356,3135.47038231443,6520.28107565688,4899.9476696089,3375.3030522861,6241.32540840633,10051.0780697186,9404.92789003893,11062.2211057485,11006.0737522436,6527.01807926489,8970.31313513324,10451.8161226085,10536.1947337046,10249.5629736468
"ZNF324",509.94100540568,393.104391786081,441.580505862382,487.998668491578,337.012662349923,443.336308830582,421.599598537982,496.127198661351,473.040061523972,337.269246287863,486.146497367525,439.469654300218,488.480398830411,517.457980070449,478.785379678217,502.517679195134,430.678554074407,507.35483314201,442.42568910929,395.050370790462,326.80151741071,301.734290238567,342.505735125907,338.978698204156,288.866955561752,335.511631092037,305.595386805887,342.992158498995,332.813408907949,314.868475643112
"ZNF671",777.939198027643,684.893218678842,739.703385454751,852.775228305925,641.411196085337,786.740252965747,635.356509219563,654.581920700769,760.191291531642,639.570778077653,726.692997104471,867.785256460837,681.172415454468,758.166045426603,846.996768668625,718.101599582664,712.359729592769,669.817293128449,731.831966947697,798.330957639059,562.17641983152,502.494506972102,538.223298054996,611.459182885008,672.4045940387,587.43162713384,537.00930768528,659.141452419807,574.385543833301,559.93120432761
"ZNF416",353.608726376201,295.030924969347,362.006353790734,503.6459203871,432.439186814596,363.390417074248,274.588916883455,458.972298321073,472.316758677605,349.677144980727,489.178596103705,507.509372351775,380.474682506099,342.397568902337,374.292958478237,531.671376614088,518.771894680536,291.343294165626,343.739257202706,368.530785714251,451.297333567171,306.486011344686,427.549676160571,493.870878484045,468.498507759816,435.134538617659,324.947073569321,435.450914268289,485.751163393064,436.657225656014
"ZNF586",690.46756571353,569.798736960031,499.860166534574,448.880538752775,618.460512986238,677.723127843472,561.006279417274,525.632560696277,450.617673286597,583.171238564632,549.820570827305,738.398251641484,605.077478953248,514.883562259153,574.431881623173,580.772340688116,698.221292211538,545.474516490783,553.309320465001,561.483628854962,717.796190027096,721.073677853584,580.162775825515,579.021029946812,568.024097491176,745.454170105516,773.261150255531,490.130823594216,510.951134302543,555.475518351528
